choice,RT,p
1,1430,0.0030061857943240507
-1,1280,0.003871671206089401
-1,460,0.009438285477797504
1,820,0.007890420630614141
1,1260,0.0004567949373907003
-1,620,0.0021961464391506984
-1,1190,0.0019232567937004996
-1,700,0.0022529179914806794
1,510,0.0019789561979818237
1,1390,0.001459392785397685
1,790,0.00842967776946458
-1,1290,0.003807415204288189
1,760,0.009101585107930684
1,610,0.009689082675113628
1,280,0.0007296774675239869
1,300,0.010815489643977102
-1,2000,0.001130521740286129
1,2460,0.0005112941235586727
-1,1970,0.0020428442345196444
1,570,0.013640265585621003
-1,1380,0.001504702409345203
1,420,0.008879584671470148
-1,580,0.013421991732333495
-1,1690,0.001927493254934247
1,1650,0.0027160909849492146
1,380,0.00803238384143489
1,740,0.00956590448355808
1,570,0.013640265585621003
-1,640,0.009516221538375728
-1,1710,0.0014181569785832562
1,720,0.008875201870992451
1,760,0.009101585107930684
1,4350,0.00024241711685781927
-1,3130,0.0005917431079427277
1,630,0.012248735322130982
1,1350,0.003530438662305749
-1,2980,9.915237178300316e-05
1,610,0.012730504753773306
-1,510,0.0006014164050878287
-1,1260,0.00381039498789834
-1,440,0.01520100233237128
-1,340,0.012995514445970273
1,2090,0.0018350802142837442
-1,1340,0.0035607850844135026
1,1360,0.003500290764170761
1,3910,0.0003595370832635677
1,990,0.004708105528264534
-1,1040,0.005725807316125922
1,810,0.007992639410413666
-1,1880,0.0003230062981458508
-1,1500,0.002668520188323116
-1,1380,0.0017279895658495663
1,2100,0.0018187421323481714
-1,2020,0.0010922107621672314
-1,1220,0.00047225935901629336
-1,600,0.01296607506866471
-1,830,0.002236709577905473
-1,460,0.004641103199165461
-1,370,0.007772206566622189
-1,490,0.009692235266820013
-1,230,0.0025484640679912275
1,970,0.004773811901314704
1,870,0.005082486362291695
-1,6030,5.382266338355062e-05
-1,980,0.004741063435752736
-1,500,0.014868172667420753
-1,930,0.00575426663828666
1,3070,0.0007630283225749029
-1,1210,0.0019025444690356397
-1,690,0.010770992130737166
-1,2880,0.0006903989175177132
1,1890,0.0003131854777341431
-1,830,0.0077879291815157355
1,350,0.0032369281175066295
1,1400,0.0031631330393304233
1,950,0.004838562869123917
-1,1170,0.004645764965281002
1,320,0.012002259852462917
1,990,0.006187585217665644
1,570,0.009833102568309694
1,1370,0.003327858241775205
1,880,0.006619250070838691
1,920,0.006870678488829271
1,420,0.008879584671470148
1,2510,0.0008673538230990588
1,870,0.005082486362291695
-1,340,0.012995514445970273
-1,570,0.009833102568309654
1,1200,0.004004798946040495
1,1030,0.004574704465665349
-1,6510,7.356964596103076e-05
1,1590,0.0015251718687899075
1,810,0.0006281509376257514
1,1160,0.0019542281865151355
1,350,0.0071930079501231654
-1,790,0.008429677769464591
-1,830,0.007585356218597112
1,870,0.006804363513381079
1,1140,0.004204011106312315
1,3920,0.0003563306896022057
1,890,0.005024401950203675
-1,800,0.0006309163133943708
-1,3450,0.00048574984853468593
-1,400,0.014821040079214094
1,820,0.007790627377928337
1,510,0.01473532157422277
1,1970,0.001209535309601153
1,1090,0.003613538240761877
-1,260,0.0037845982637878034
1,870,0.006804363513381079
1,790,0.00819572499136796
1,350,0.013417935023115387
-1,3760,0.00041124498396568124
-1,1940,0.0012320233913525266
-1,1000,0.0021120156993187362
1,1370,0.003470343308616718
1,800,0.00821286524670486
1,1670,0.0014530709349146644
1,380,0.0037025510580648516
1,930,0.005754266638286643
1,1050,0.002064851707066494
-1,190,0.0026219378721557473
1,620,0.012491109872585636
1,1010,0.004571973547540056
1,1200,0.0044221430304321
-1,2660,2.8997608963865198e-05
1,430,0.015159151067469474
1,830,0.002236709577905471
1,740,0.008688218415275764
1,970,0.004773811901314704
1,670,0.009301105900161267
1,2020,0.00020961635236236117
-1,3810,0.0003890236515320901
1,1140,0.004878993236991184
1,610,0.009689082675113628
1,640,0.012004156697279753
-1,810,0.007992639410413638
1,550,0.01405163028823421
-1,620,0.012491109872585657
1,580,0.013421991732333475
-1,370,0.014116843245976158
-1,1560,0.0024085901721058443
-1,480,0.009621889465170418
-1,860,0.006993542055297221
-1,440,0.004447581912914257
-1,1290,0.0037154119221664257
1,850,0.005138017094019744
